,positive,negative,compound,actual_returns,target_return,Close
2022-05-31 13:36:00+00:00,48,22,0.32853392857142855,0.00011110949754478128,4.141210839359033e-05,31609.439453125
2022-05-31 13:38:00+00:00,63,19,0.4049361111111111,4.141210839359033e-05,-0.0015512360995436625,31600.611328125
2022-05-31 13:40:00+00:00,58,23,0.38107285714285716,-0.0015512360995436625,-0.0010595473150863954,31548.76953125
2022-05-31 13:42:00+00:00,60,25,0.31601506849315064,-0.0010595473150863954,0.00012832952830055255,31486.181640625
2022-05-31 13:44:00+00:00,53,26,0.3388090909090909,0.00012832952830055255,0.0008401088517020483,31356.4140625
2022-05-31 13:46:00+00:00,44,14,0.3434632653061224,0.0008401088517020483,0.000761187916096695,31388.541015625
2022-05-31 13:47:00+00:00,11,8,0.2816,0.000761187916096695,0.00019156675992770822,31412.43359375
2022-05-31 13:48:00+00:00,19,3,0.450055,0.00019156675992770822,0.0010027199010433918,31418.451171875
2022-05-31 13:49:00+00:00,38,14,0.3892023255813954,0.0010027199010433918,-0.0008118029675956429,31449.955078125
2022-05-31 13:51:00+00:00,59,17,0.4045242424242424,-0.0008118029675956429,3.945758884871253e-05,31402.890625
2022-05-31 13:53:00+00:00,57,24,0.32672,3.945758884871253e-05,6.095382209414524e-05,31383.826171875
2022-05-31 13:55:00+00:00,58,31,0.3662986111111111,6.095382209414524e-05,0.00024402684867763647,31371.71484375
2022-05-31 13:57:00+00:00,66,16,0.4382821917808219,0.00024402684867763647,-0.000653837175468186,31398.2890625
2022-05-31 13:59:00+00:00,60,17,0.4096720588235294,-0.000653837175468186,-0.0004831600294907812,31413.47265625
2022-05-31 14:00:00+00:00,9,3,0.2927555555555556,-0.0004831600294907812,-0.00018250891534898894,31398.294921875
2022-05-31 14:01:00+00:00,30,15,0.36004444444444444,-0.00018250891534898894,-0.000630934139024375,31392.564453125
2022-05-31 14:02:00+00:00,34,10,0.37068974358974355,-0.000630934139024375,-0.0004953443917069533,31372.7578125
2022-05-31 14:04:00+00:00,42,27,0.2056,-0.0004953443917069533,-0.0005472330571403283,31346.798828125
2022-05-31 14:06:00+00:00,61,17,0.38186231884057975,-0.0005472330571403283,9.114455145042832e-05,31315.91015625
2022-05-31 14:08:00+00:00,63,23,0.3194123287671233,9.114455145042832e-05,0.00010710554531012662,31289.005859375
2022-05-31 14:10:00+00:00,61,20,0.31104305555555556,0.00010710554531012662,-0.0001216187948064329,31313.736328125
2022-05-31 14:12:00+00:00,56,24,0.33074848484848485,-0.0001216187948064329,0.00035880562142120986,31312.0234375
2022-05-31 14:14:00+00:00,33,15,0.2784125,0.00035880562142120986,0.0003903542346201938,31321.7109375
2022-05-31 14:15:00+00:00,24,12,0.20691,0.0003903542346201938,0.0006368222965416059,31333.9375
2022-05-31 14:17:00+00:00,65,26,0.3583783783783784,0.0006368222965416059,0.0020743638535714037,31425.935546875
2022-05-31 14:19:00+00:00,63,18,0.4054507042253521,0.0020743638535714037,0.00033198896611041917,31502.75
2022-05-31 14:21:00+00:00,67,34,0.35289625,0.00033198896611041917,0.00043397783913956545,31508.5859375
2022-05-31 14:23:00+00:00,70,18,0.5127175675675676,0.00043397783913956545,-0.00028326398370581707,31553.31640625
2022-05-31 14:25:00+00:00,66,22,0.4565916666666667,-0.00028326398370581707,-0.00033532988735873737,31536.009765625
2022-05-31 14:27:00+00:00,43,21,0.36606730769230766,-0.00033532988735873737,-0.00037070317099319183,31517.3828125
2022-05-31 14:28:00+00:00,17,5,0.5562833333333334,-0.00037070317099319183,-0.0003466468821076152,31505.69921875
2022-05-31 14:30:00+00:00,52,29,0.2132056338028169,-0.0003466468821076152,0.001184189073496933,31518.814453125
2022-05-31 14:32:00+00:00,62,27,0.36028666666666664,0.001184189073496933,0.0008649790753434417,31542.9140625
2022-05-31 14:34:00+00:00,72,30,0.4471194805194806,0.0008649790753434417,-0.00020018613103556238,31578.361328125
2022-05-31 14:36:00+00:00,65,28,0.39042916666666666,-0.00020018613103556238,-0.0001148268996861157,31565.859375
2022-05-31 14:38:00+00:00,61,28,0.31196216216216216,-0.0001148268996861157,0.00032951816276272083,31565.6328125
2022-05-31 14:40:00+00:00,62,30,0.3164618421052632,0.00032951816276272083,0.00022573064599429316,31572.8203125
2022-05-31 14:41:00+00:00,8,4,0.4519666666666667,0.00022573064599429316,0.000604183343452469,31579.947265625
2022-05-31 14:42:00+00:00,21,11,0.28256,0.000604183343452469,0.00045732964239042495,31599.02734375
2022-05-31 14:43:00+00:00,38,19,0.30220238095238094,0.00045732964239042495,4.293491727547227e-05,31613.478515625
2022-05-31 14:45:00+00:00,63,29,0.3580418918918919,4.293491727547227e-05,0.00026513354875046247,31617.16015625
2022-05-31 14:47:00+00:00,70,25,0.4270987012987013,0.00026513354875046247,0.0004099750559427573,31633.072265625
2022-05-31 14:49:00+00:00,70,21,0.42977733333333334,0.0004099750559427573,-0.00011536935065747933,31665.0546875
2022-05-31 14:51:00+00:00,60,32,0.32967432432432436,-0.00011536935065747933,-2.302156355171725e-05,31654.181640625
2022-05-31 14:53:00+00:00,65,26,0.42868285714285714,-2.302156355171725e-05,0.00010221122505149616,31644.1953125
2022-05-31 14:55:00+00:00,32,12,0.45787714285714287,0.00010221122505149616,5.9863982859509335e-05,31647.263671875
2022-05-31 14:56:00+00:00,29,9,0.42105312500000003,5.9863982859509335e-05,-3.517650397144578e-05,31649.158203125
2022-05-31 14:58:00+00:00,73,23,0.49117435897435896,-3.517650397144578e-05,0.0004236039498615174,31647.3203125
2022-05-31 15:02:00+00:00,61,23,0.43148461538461536,0.0004236039498615174,0.00015238645451542965,31675.3203125
2022-05-31 15:04:00+00:00,65,24,0.3499038961038961,0.00015238645451542965,0.00027276364644612805,31675.435546875
2022-05-31 15:06:00+00:00,63,23,0.4311289855072464,0.00027276364644612805,-0.0005950161565214662,31679.544921875
2022-05-31 15:08:00+00:00,47,11,0.4382433962264151,-0.0005950161565214662,-0.00033343706931043826,31630.78125
2022-05-31 15:09:00+00:00,16,4,0.46625,-0.00033343706931043826,-0.0014741598906949926,31620.234375
2022-05-31 15:10:00+00:00,4,1,0.46255,-0.0014741598906949926,0.0003404740928536487,31573.62109375
2022-05-31 15:11:00+00:00,62,16,0.4369453125,0.0003404740928536487,0.0009377181305980642,31584.37109375
2022-05-31 15:13:00+00:00,62,24,0.40214571428571433,0.0009377181305980642,-8.412234576082867e-05,31620.189453125
2022-05-31 15:15:00+00:00,66,25,0.4287181818181818,-8.412234576082867e-05,0.0003617941875773134,31619.80859375
2022-05-31 15:17:00+00:00,57,26,0.30190285714285714,0.0003617941875773134,0.00039343941323521925,31603.11328125
2022-05-31 15:19:00+00:00,67,27,0.38645199999999996,0.00039343941323521925,-0.00025787868805904335,31614.7421875
2022-05-31 15:21:00+00:00,51,16,0.4614034482758621,-0.00025787868805904335,-0.0001579180714126327,31612.515625
2022-05-31 15:22:00+00:00,18,5,0.48679500000000003,-0.0001579180714126327,4.498533403962668e-05,31607.5234375
2022-05-31 15:23:00+00:00,7,2,0.43350000000000005,4.498533403962668e-05,0.0004120174643995611,31608.9453125
2022-05-31 15:24:00+00:00,63,17,0.4796089552238806,0.0004120174643995611,0.0002180915562064456,31621.96875
2022-05-31 15:25:00+00:00,0,1,-0.4023,0.0002180915562064456,-0.0010241460730558982,31628.865234375
2022-05-31 15:26:00+00:00,59,20,0.3640115942028986,-0.0010241460730558982,0.0006516318131988275,31596.47265625
2022-05-31 15:28:00+00:00,69,22,0.38068961038961036,0.0006516318131988275,0.00013379875716501566,31635.943359375
2022-05-31 15:30:00+00:00,61,31,0.29678133333333334,0.00013379875716501566,-0.0008252941105323375,31651.576171875
2022-05-31 15:32:00+00:00,63,19,0.41114285714285714,-0.0008252941105323375,-0.0006691182890726788,31624.52734375
2022-05-31 15:34:00+00:00,53,18,0.3403916666666667,-0.0006691182890726788,-5.19043649716e-06,31608.61328125
2022-05-31 15:35:00+00:00,7,3,0.25337,-5.19043649716e-06,-5.765121890000113e-05,31608.44921875
2022-05-31 15:36:00+00:00,17,5,0.28823,-5.765121890000113e-05,-0.00031620396063847256,31606.626953125
2022-05-31 15:37:00+00:00,43,11,0.3888588235294118,-0.00031620396063847256,9.887445644540804e-05,31596.6328125
2022-05-31 15:39:00+00:00,67,24,0.29099078947368423,9.887445644540804e-05,0.0007153708725011754,31608.861328125
2022-05-31 15:41:00+00:00,65,29,0.37896410256410257,0.0007153708725011754,0.0017517448649935208,31655.041015625
2022-05-31 15:43:00+00:00,64,19,0.36301558441558446,0.0017517448649935208,-5.509552671723039e-05,31709.15625
2022-05-31 15:45:00+00:00,64,20,0.35716712328767125,-5.509552671723039e-05,0.00037632546757526697,31725.81640625
2022-05-31 15:47:00+00:00,74,20,0.4907,0.00037632546757526697,0.000691566759683182,31759.109375
2022-05-31 15:49:00+00:00,25,6,0.5333518518518519,0.000691566759683182,0.0004379681718138517,31782.953125
2022-05-31 15:50:00+00:00,36,7,0.5092868421052631,0.0004379681718138517,0.0023864691404831273,31796.873046875
2022-05-31 15:52:00+00:00,58,18,0.3811376811594203,0.0023864691404831273,0.0012438938705416902,31891.857421875
2022-05-31 15:54:00+00:00,54,29,0.260225,0.0012438938705416902,0.00038876321912284517,31962.837890625
2022-05-31 15:56:00+00:00,51,20,0.31172698412698413,0.00038876321912284517,0.0015220156703028564,32055.177734375
2022-05-31 15:58:00+00:00,65,20,0.4168871428571429,0.0015220156703028564,0.0008227205711901497,32104.34765625
2022-05-31 16:02:00+00:00,26,13,0.3111967741935484,0.0008227205711901497,0.0002849168734617713,32068.015625
2022-05-31 16:03:00+00:00,25,10,0.4424392857142857,0.0002849168734617713,0.0018099063159611184,32077.15234375
2022-05-31 16:04:00+00:00,1,0,0.5719,0.0018099063159611184,0.0003102734800899398,32135.208984375
2022-05-31 16:05:00+00:00,58,17,0.409584126984127,0.0003102734800899398,-0.0007615714765132342,32145.1796875
2022-05-31 16:07:00+00:00,56,16,0.37996393442622955,-0.0007615714765132342,-0.0005302436183629577,32107.3828125
2022-05-31 16:09:00+00:00,58,21,0.3808567164179104,-0.0005302436183629577,-1.7466798172827147e-05,32102.638671875
2022-05-31 16:11:00+00:00,65,20,0.4273931506849315,-1.7466798172827147e-05,0.00013117842949617042,32091.576171875
2022-05-31 16:13:00+00:00,59,23,0.3733102941176471,0.00013117842949617042,-0.0004843000929150021,32105.048828125
2022-05-31 16:15:00+00:00,58,14,0.4918066666666666,-0.0004843000929150021,-0.004600856959554478,32066.037109375
2022-05-31 16:16:00+00:00,17,4,0.30195294117647054,-0.004600856959554478,0.00016405304646993635,31918.505859375
2022-05-31 16:17:00+00:00,5,0,0.55618,0.00016405304646993635,-0.0005647002047604044,31923.7421875
2022-05-31 16:18:00+00:00,59,19,0.36565373134328355,-0.0005647002047604044,-0.0005677305064809568,31905.71484375
2022-05-31 16:20:00+00:00,62,17,0.38301999999999997,-0.0005677305064809568,0.0009470287653483567,31893.48046875
2022-05-31 16:22:00+00:00,58,24,0.2950405405405405,0.0009470287653483567,0.00012063769833292604,31937.1640625
2022-05-31 16:24:00+00:00,64,15,0.4341647887323944,0.00012063769833292604,0.0004901883474912605,31946.734375
2022-05-31 16:26:00+00:00,59,17,0.4229865671641791,0.0004901883474912605,0.0008396543121691469,31966.869140625
2022-05-31 16:28:00+00:00,54,16,0.41829508196721316,0.0008396543121691469,0.0007108244617617387,31996.845703125
2022-05-31 16:29:00+00:00,3,1,0.041175000000000045,0.0007108244617617387,8.368900142308178e-05,32019.58984375
2022-05-31 16:30:00+00:00,24,14,0.351975,8.368900142308178e-05,0.0010321796318260024,32022.26953125
2022-05-31 16:31:00+00:00,45,20,0.39071960784313725,0.0010321796318260024,-0.0006639522432074774,32055.322265625
2022-05-31 16:32:00+00:00,1,1,0.057749999999999996,-0.0006639522432074774,-0.0002917428897044605,32034.0390625
2022-05-31 16:33:00+00:00,60,22,0.4072179104477612,-0.0002917428897044605,0.00034260894086157734,32024.693359375
2022-05-31 16:35:00+00:00,62,24,0.39222465753424657,0.00034260894086157734,0.0009592816961037087,32037.73828125
2022-05-31 16:37:00+00:00,65,17,0.35494583333333335,0.0009592816961037087,0.00029819787541618403,32094.13671875
2022-05-31 16:39:00+00:00,70,17,0.4161184210526316,0.00029819787541618403,-0.00011825570643098082,32090.298828125
2022-05-31 16:41:00+00:00,50,20,0.44398793103448275,-0.00011825570643098082,0.0003494273716364571,32103.533203125
2022-05-31 16:43:00+00:00,34,5,0.5620777777777778,0.0003494273716364571,0.001048098381014828,32117.318359375
2022-05-31 16:44:00+00:00,26,10,0.2954034482758621,0.001048098381014828,0.002381211828901275,32150.98046875
2022-05-31 16:46:00+00:00,54,20,0.2850125,0.002381211828901275,-0.0003726989505594691,32249.86328125
2022-05-31 16:48:00+00:00,53,18,0.39596271186440674,-0.0003726989505594691,5.143354322223459e-05,32222.23828125
2022-05-31 16:50:00+00:00,55,20,0.37932539682539684,5.143354322223459e-05,-0.000192580944955556,32203.404296875
2022-05-31 16:52:00+00:00,60,15,0.49598387096774194,-0.000192580944955556,3.579947850473886e-05,32194.138671875
2022-05-31 16:54:00+00:00,65,16,0.38554931506849316,3.579947850473886e-05,0.00027867442731244196,32189.994140625
2022-05-31 16:56:00+00:00,41,13,0.47505111111111115,0.00027867442731244196,-7.601955079661327e-05,32192.58203125
2022-05-31 16:57:00+00:00,20,5,0.4650761904761905,-7.601955079661327e-05,0.0003963267812603366,32190.134765625
2022-05-31 16:58:00+00:00,3,2,0.23375,0.0003963267812603366,-0.00025843223880617217,32202.892578125
2022-05-31 16:59:00+00:00,55,18,0.4069716666666666,-0.00025843223880617217,-0.0006331657962027615,32194.5703125
2022-05-31 17:01:00+00:00,53,29,0.2786671641791045,-0.0006331657962027615,-0.0002870383304888202,32156.107421875
2022-05-31 17:03:00+00:00,59,18,0.42554615384615385,-0.0002870383304888202,-0.000237952889828974,32148.38671875
2022-05-31 17:05:00+00:00,53,29,0.2147296875,-0.000237952889828974,8.919418529362844e-05,32102.181640625
2022-05-31 17:07:00+00:00,54,28,0.28169384615384613,8.919418529362844e-05,0.0004397517586116617,32104.521484375
2022-05-31 17:09:00+00:00,55,16,0.3372610169491525,0.0004397517586116617,0.0010369445543509936,32125.6328125
2022-05-31 17:10:00+00:00,14,5,0.39258,0.0010369445543509936,4.366737967775869e-05,32158.9453125
2022-05-31 17:11:00+00:00,14,9,0.30504444444444445,4.366737967775869e-05,-0.0001608759913322988,32160.349609375
2022-05-31 17:12:00+00:00,42,25,0.1781857142857143,-0.0001608759913322988,-0.00039155668905499486,32155.17578125
2022-05-31 17:14:00+00:00,48,16,0.36593653846153845,-0.00039155668905499486,-0.0002724157699192098,32135.734375
2022-05-31 17:16:00+00:00,52,19,0.39380677966101696,-0.0002724157699192098,-0.0007774092750719719,32125.60546875
2022-05-31 17:18:00+00:00,61,27,0.36200909090909095,-0.0007774092750719719,0.00017995765012912557,32072.84375
2022-05-31 17:20:00+00:00,59,25,0.3442787878787879,0.00017995765012912557,-0.0006024082778760542,32001.1328125
2022-05-31 17:22:00+00:00,61,23,0.3503478260869565,-0.0006024082778760542,7.53158823236788e-05,31974.705078125
2022-05-31 17:23:00+00:00,4,2,0.36285,7.53158823236788e-05,-0.0005503203524102052,31977.11328125
2022-05-31 17:24:00+00:00,24,10,0.34919285714285714,-0.0005503203524102052,-0.0007318218507887941,31959.515625
2022-05-31 17:25:00+00:00,37,13,0.35798536585365853,-0.0007318218507887941,0.0004391284678493257,31936.126953125
2022-05-31 17:27:00+00:00,60,24,0.3830348484848485,0.0004391284678493257,-0.0002618854014401206,31962.076171875
2022-05-31 17:29:00+00:00,63,25,0.3685970588235294,-0.0002618854014401206,-0.0002865363474106042,31971.26171875
2022-05-31 17:31:00+00:00,69,19,0.4379946666666667,-0.0002865363474106042,0.00012748009437446584,31959.40625
2022-05-31 17:33:00+00:00,62,16,0.4386,0.00012748009437446584,0.0005235947879773661,31963.720703125
2022-05-31 17:35:00+00:00,61,21,0.41775441176470585,0.0005235947879773661,0.0005946918925117117,31984.744140625
2022-05-31 17:37:00+00:00,31,11,0.38713243243243245,0.0005946918925117117,-0.00010751789925889099,32007.751953125
2022-05-31 17:38:00+00:00,31,8,0.523420588235294,-0.00010751789925889099,-0.0006330934303466762,32004.310546875
2022-05-31 17:39:00+00:00,10,0,0.6115600000000001,-0.0006330934303466762,-0.0008292707919040909,31984.048828125
2022-05-31 17:40:00+00:00,59,18,0.416390625,-0.0008292707919040909,0.00037717674254000855,31957.525390625
2022-05-31 17:42:00+00:00,64,18,0.4359140845070422,0.00037717674254000855,-1.0388100663005773e-06,31967.189453125
2022-05-31 17:44:00+00:00,62,24,0.3424,-1.0388100663005773e-06,0.00012728914992288232,31962.619140625
2022-05-31 17:46:00+00:00,67,16,0.42976714285714285,0.00012728914992288232,0.0002741373775898559,31965.625
2022-05-31 17:48:00+00:00,57,18,0.4132646153846154,0.0002741373775898559,-0.00014578157390499058,31976.939453125
2022-05-31 17:50:00+00:00,46,18,0.37207169811320756,-0.00014578157390499058,-6.368188899896765e-05,31988.833984375
2022-05-31 17:51:00+00:00,9,3,0.29997500000000005,-6.368188899896765e-05,0.0008364657292680988,31986.796875
2022-05-31 17:52:00+00:00,16,9,0.22752105263157893,0.0008364657292680988,6.735428641402308e-05,32013.552734375
2022-05-31 17:53:00+00:00,45,22,0.26966071428571425,6.735428641402308e-05,0.0002524241007870742,32015.708984375
2022-05-31 17:55:00+00:00,71,29,0.3422518987341772,0.0002524241007870742,0.0005130117435423465,32033.490234375
2022-05-31 17:57:00+00:00,56,21,0.41381694915254236,0.0005130117435423465,5.5637210288228545e-05,32049.99609375
2022-05-31 17:59:00+00:00,66,32,0.3304666666666667,5.5637210288228545e-05,0.000681690165210691,32052.33203125
2022-05-31 18:01:00+00:00,60,34,0.24189444444444444,0.000681690165210691,4.259890827507107e-05,32085.4296875
2022-05-31 18:03:00+00:00,58,22,0.3733,4.259890827507107e-05,0.0003010397463745207,32095.79296875
2022-05-31 18:04:00+00:00,11,7,0.3971090909090909,0.0003010397463745207,-4.380096767286901e-06,32105.455078125
2022-05-31 18:05:00+00:00,37,18,0.3300125,-4.380096767286901e-06,-0.0005549971921631203,32105.314453125
2022-05-31 18:06:00+00:00,29,8,0.3984354838709677,-0.0005549971921631203,6.15108289814259e-05,32087.49609375
2022-05-31 18:08:00+00:00,64,38,0.26253766233766235,6.15108289814259e-05,0.0005768678722950504,32072.037109375
2022-05-31 18:10:00+00:00,60,31,0.2614619718309859,0.0005768678722950504,-1.2530822172784895e-05,32098.3984375
2022-05-31 18:12:00+00:00,66,23,0.3942611111111111,-1.2530822172784895e-05,-0.0002035981827144262,32107.92578125
2022-05-31 18:14:00+00:00,65,30,0.38359166666666666,-0.0002035981827144262,-0.00023571805078814734,32101.359375
2022-05-31 18:16:00+00:00,58,23,0.35456119402985076,-0.00023571805078814734,1.3569165841387232e-05,32091.826171875
2022-05-31 18:18:00+00:00,32,14,0.4001846153846154,1.3569165841387232e-05,-1.588118488482504e-05,32098.71484375
2022-05-31 18:19:00+00:00,26,10,0.3530806451612903,-1.588118488482504e-05,-0.00019550596706974233,32098.205078125
2022-05-31 18:20:00+00:00,11,3,0.5246181818181819,-0.00019550596706974233,0.00013383183612902805,32091.9296875
2022-05-31 18:21:00+00:00,52,18,0.45468793103448274,0.00013383183612902805,-0.00042113296570689407,32096.224609375
2022-05-31 18:23:00+00:00,67,27,0.364412,-0.00042113296570689407,-0.000556422447806959,32089.2421875
2022-05-31 18:25:00+00:00,67,28,0.34547567567567566,-0.000556422447806959,-0.0001834804170736115,32061.390625
2022-05-31 18:27:00+00:00,59,22,0.4232061538461539,-0.0001834804170736115,4.241763969248247e-05,32067.10546875
2022-05-31 18:29:00+00:00,58,20,0.41131774193548387,4.241763969248247e-05,6.020481703128411e-05,32048.7578125
2022-05-31 18:31:00+00:00,36,15,0.28382926829268296,6.020481703128411e-05,-0.00039228267019097984,32053.974609375
2022-05-31 18:32:00+00:00,19,7,0.3164285714285714,-0.00039228267019097984,-7.497624076036047e-06,32041.400390625
2022-05-31 18:33:00+00:00,11,4,0.3522230769230769,-7.497624076036047e-06,-0.00047076898281595003,32041.16015625
2022-05-31 18:34:00+00:00,45,12,0.4048775510204081,-0.00047076898281595003,-6.0277632184746466e-05,32026.076171875
2022-05-31 18:36:00+00:00,56,17,0.4030709677419355,-6.0277632184746466e-05,-3.259941907107766e-05,32011.396484375
2022-05-31 18:38:00+00:00,56,24,0.3117,-3.259941907107766e-05,-1.9594004893708217e-05,31992.43359375
2022-05-31 18:40:00+00:00,56,17,0.37216935483870967,-1.9594004893708217e-05,-0.00037079188153221754,31996.564453125
2022-05-31 18:42:00+00:00,53,19,0.38432542372881356,-0.00037079188153221754,-0.000813349804299146,31977.318359375
2022-05-31 18:44:00+00:00,45,16,0.4309591836734694,-0.000813349804299146,-0.0003656684426480705,31892.578125
2022-05-31 18:45:00+00:00,9,3,0.44097272727272724,-0.0003656684426480705,-0.0015316397465200415,31880.916015625
2022-05-31 18:46:00+00:00,29,11,0.40123749999999997,-0.0015316397465200415,-0.0002775182371757001,31832.0859375
2022-05-31 18:47:00+00:00,33,16,0.32201621621621623,-0.0002775182371757001,-9.144748168044003e-06,31823.251953125
2022-05-31 18:48:00+00:00,4,3,0.21958000000000003,-9.144748168044003e-06,-0.00028723364296467935,31822.9609375
2022-05-31 18:49:00+00:00,49,24,0.32631129032258066,-0.00028723364296467935,6.853453572541746e-05,31813.8203125
2022-05-31 18:51:00+00:00,47,19,0.24916545454545455,6.853453572541746e-05,-9.572094212018101e-05,31806.400390625
2022-05-31 18:53:00+00:00,56,24,0.2886478260869565,-9.572094212018101e-05,-0.0011986044240137605,31786.95703125
2022-05-31 18:55:00+00:00,59,28,0.2461712121212121,-0.0011986044240137605,-0.0009686233741162953,31724.12890625
2022-05-31 18:57:00+00:00,49,27,0.3016333333333333,-0.0009686233741162953,-0.0010332141246927051,31697.205078125
2022-05-31 18:58:00+00:00,5,2,0.48600000000000004,-0.0010332141246927051,0.00011192567099449491,31664.455078125
2022-05-31 19:00:00+00:00,50,16,0.35093684210526316,0.00011192567099449491,8.015817551942916e-07,31675.65234375
2022-05-31 19:01:00+00:00,4,1,0.31316,8.015817551942916e-07,-3.8969174088410163e-05,31675.677734375
2022-05-31 19:02:00+00:00,52,22,0.3316967213114754,-3.8969174088410163e-05,-0.00023266393107668204,31674.443359375
2022-05-31 19:04:00+00:00,54,24,0.299284375,-0.00023266393107668204,0.0003199478312940762,31657.134765625
2022-05-31 19:06:00+00:00,60,33,0.2553581081081081,0.0003199478312940762,-6.960200108530046e-05,31674.228515625
2022-05-31 19:08:00+00:00,63,20,0.28429420289855073,-6.960200108530046e-05,-5.166466255457358e-05,31679.041015625
2022-05-31 19:10:00+00:00,58,20,0.3258590909090909,-5.166466255457358e-05,-0.00012005043104146296,31678.01953125
2022-05-31 19:12:00+00:00,37,18,0.3084166666666667,-0.00012005043104146296,-0.00026817358319475293,31688.60546875
2022-05-31 19:13:00+00:00,25,8,0.33888620689655174,-0.00026817358319475293,-0.0001417367155737148,31680.107421875
2022-05-31 19:14:00+00:00,13,8,0.30854615384615386,-0.0001417367155737148,0.000264460612571904,31675.6171875
2022-05-31 19:15:00+00:00,50,28,0.21093833333333334,0.000264460612571904,0.0007315573294608413,31683.994140625
2022-05-31 19:17:00+00:00,65,24,0.30915675675675675,0.0007315573294608413,0.0007662238624355222,31729.955078125
2022-05-31 19:19:00+00:00,48,17,0.2955375,0.0007662238624355222,-0.00014379340413439579,31757.146484375
2022-05-31 19:21:00+00:00,58,15,0.4010666666666666,-0.00014379340413439579,6.628446114986808e-05,31738.568359375
2022-05-31 19:23:00+00:00,60,24,0.3803871428571428,6.628446114986808e-05,-0.0003480300202053366,31736.775390625
2022-05-31 19:25:00+00:00,42,16,0.251165306122449,-0.0003480300202053366,-0.0002935947755400292,31718.888671875
2022-05-31 19:26:00+00:00,10,7,0.1689466666666667,-0.0002935947755400292,-4.508693185456547e-05,31709.576171875
2022-05-31 19:27:00+00:00,27,9,0.35307499999999997,-4.508693185456547e-05,-0.00040690942803478514,31708.146484375
2022-05-31 19:28:00+00:00,38,12,0.34401818181818183,-0.00040690942803478514,-4.1591106921701204e-05,31695.244140625
2022-05-31 19:30:00+00:00,40,22,0.230718,-4.1591106921701204e-05,0.00030291491380673996,31696.7890625
2022-05-31 19:32:00+00:00,68,21,0.39442499999999997,0.00030291491380673996,0.0005405579849289133,31713.27734375
2022-05-31 19:34:00+00:00,66,20,0.46344366197183096,0.0005405579849289133,-0.0001451571179660327,31729.888671875
2022-05-31 19:36:00+00:00,67,22,0.3491805194805195,-0.0001451571179660327,7.164594053432616e-05,31736.322265625
2022-05-31 19:38:00+00:00,56,19,0.3094877192982456,7.164594053432616e-05,-0.00022458531573932294,31733.833984375
2022-05-31 19:39:00+00:00,9,1,0.4885555555555556,-0.00022458531573932294,-0.0006353086054643464,31726.70703125
2022-05-31 19:40:00+00:00,32,13,0.30825294117647056,-0.0006353086054643464,-7.539845682025259e-05,31706.55078125
2022-05-31 19:41:00+00:00,26,10,0.3009607142857143,-7.539845682025259e-05,4.497142466397541e-05,31704.16015625
2022-05-31 19:42:00+00:00,3,2,0.3530333333333333,4.497142466397541e-05,-0.0003212540179853285,31705.5859375
2022-05-31 19:43:00+00:00,63,26,0.36739402985074626,-0.0003212540179853285,-0.00026301140601636686,31695.400390625
2022-05-31 19:45:00+00:00,63,24,0.45218208955223876,-0.00026301140601636686,0.00035137372627791486,31678.4453125
2022-05-31 19:47:00+00:00,69,29,0.40175675675675676,0.00035137372627791486,-2.15866841983825e-05,31667.009765625
2022-05-31 19:49:00+00:00,62,20,0.3705542857142857,-2.15866841983825e-05,0.00042228252773668373,31666.697265625
2022-05-31 19:51:00+00:00,66,20,0.4044718309859155,0.00042228252773668373,0.00013564554733314083,31677.228515625
2022-05-31 19:52:00+00:00,1,1,0.296,0.00013564554733314083,0.00010646731283969757,31681.525390625
2022-05-31 19:53:00+00:00,39,10,0.4507431818181818,0.00010646731283969757,-0.0002535957710532166,31684.8984375
2022-05-31 19:54:00+00:00,14,6,0.3388470588235294,-0.0002535957710532166,-0.0003752492361526194,31676.86328125
2022-05-31 19:55:00+00:00,19,7,0.40051666666666663,-0.0003752492361526194,-0.0006099009725107907,31664.9765625
2022-05-31 19:56:00+00:00,39,14,0.36854583333333335,-0.0006099009725107907,-0.0008583839875152544,31645.6640625
2022-05-31 19:58:00+00:00,67,33,0.28732051282051285,-0.0008583839875152544,0.0005267631401548734,31613.873046875
2022-05-31 20:02:00+00:00,53,31,0.2001904761904762,0.0005267631401548734,0.0003762150886863491,31670.04296875
2022-05-31 20:04:00+00:00,63,22,0.3933608695652174,0.0003762150886863491,-0.0001619831322962062,31674.94140625
2022-05-31 20:06:00+00:00,40,15,0.34425531914893615,-0.0001619831322962062,-0.00034628193417851616,31670.138671875
2022-05-31 20:07:00+00:00,22,7,0.335275,-0.00034628193417851616,3.331380568516451e-05,31659.171875
2022-05-31 20:08:00+00:00,37,10,0.4035875,3.331380568516451e-05,-0.00014151726745081916,31660.2265625
2022-05-31 20:09:00+00:00,28,11,0.35388709677419355,-0.00014151726745081916,-0.0003996238340910896,31655.74609375
2022-05-31 20:10:00+00:00,5,3,0.15053333333333332,-0.0003996238340910896,-0.0003104695837022886,31643.095703125
2022-05-31 20:11:00+00:00,54,18,0.3958779661016949,-0.0003104695837022886,0.0005910787112410887,31633.271484375
2022-05-31 20:13:00+00:00,59,29,0.3183169014084507,0.0005910787112410887,0.00043528852432928034,31661.0625
2022-05-31 20:15:00+00:00,64,25,0.42666805555555554,0.00043528852432928034,-5.53041345567884e-05,31687.283203125
